id,text,stanza_UAS,stanza_LAS,stanza_ClauseSpanF1,gpt-4o_dependency_UAS,gpt-4o_dependency_LAS,gpt-4o_dependency_ClauseSpanF1,claude-3-haiku-20240307_dependency_UAS,claude-3-haiku-20240307_dependency_LAS,claude-3-haiku-20240307_dependency_ClauseSpanF1,gpt-4o_rewrite_best_f1_score,gpt-4o_rewrite_avg_f1_score,claude-3-haiku-20240307_rewrite_best_f1_score,claude-3-haiku-20240307_rewrite_avg_f1_score
train-s2676,앙리 2세의 손녀이자 로렌 공작 샤를 3세의 딸 로렌의 크리스티나와 결혼해 아홉 명의 자녀를 두었다.,0.4375,0.3125,0.7058823529411764,0.1875,0.125,0.631578947368421,0.0,0.0,0.0,0.8387096774193549,0.8193548387096775,0.8666666666666667,0.8471264367816093
train-s2677,생명을 다루는 의료의 특수성을 고려해 가중처벌하는 것이 바람직하다는 의견도 내놓고 있다.,0.8333333333333334,0.4166666666666667,0.7417582417582418,0.18181818181818182,0.18181818181818182,0.9444444444444444,0.0,0.0,0.0,0.28571428571428575,0.27922077922077926,0.42857142857142855,0.3392857142857143
train-s2678,식재료는 무조건 신선해야 맛있듯 원두 또한 마찬가지람니다.,0.75,0.5,0.7619047619047619,0.25,0.0,0.45238095238095244,0.0,0.0,0.0,0.375,0.2111111111111111,0.2857142857142857,0.22334267040149394
train-s268,"이세 전기 철도 본선(후의 산구 급행 전철 이세 선, 1942년 폐지) 등 철도가 차례차례로 개통한 것에 의해 참례객이 증가했다.",0.13043478260869565,0.0,0.0909090909090909,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.7222222222222223,0.5277777777777778,0.5945945945945946,0.5899802241265656
train-s2681,"The Puzzle Collection, MSN Mind Aerobics, MSN Games groups를 위하여 일을 하였다.",0.9333333333333333,0.8666666666666667,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.6818181818181818,0.761904761904762,0.5173160173160174
train-s2687,"1886년 6월 8일, 고종 황제로부터 설립 재가를 받아, 배재학당(培材學堂)의 현판을 하사받았다.",0.1875,0.125,0.33333333333333337,0.13333333333333333,0.0,0.888888888888889,0.0,0.0,0.0,0.75,0.7083333333333333,0.8,0.7333333333333334
train-s2692,2003년 넥스트 모델 매니지먼트 사와 계약하고 2003년 봄 프링글스 오프 스코틀랜드 런웨이를 통해 모델로 데뷔하였다.,0.1875,0.0625,0.0,0.06666666666666667,0.06666666666666667,0.5555555555555556,0.0,0.0,0.0,0.888888888888889,0.8111111111111111,0.7857142857142857,0.6869747899159664
train-s2693,"2009년 워싱턴대학의 연구진은 ""간내 특정 타입의 레시틴이 PPAR-alpha라는 단백질과 결합해 이 같은 단백질이 지방 대사를 조절하게 할 수 있다""고 주장한 바 있어 피브레이트의 이득에 대한 의혹은 점차 증폭되고 있다.",0.36363636363636365,0.12121212121212122,0.5967245657568238,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.8771929824561403,0.8163742690058479,0.7719298245614034,0.7328090340794514
train-s2696,그렇게 받을 거면 전화 받지 마라,1.0,0.16666666666666666,1.0,0.5,0.3333333333333333,0.0,0.5,0.0,0.0,1.0,0.9166666666666667,0.5,0.3409090909090909
train-s27,예전에는 먹을만했는데 지금은 재료도 아끼고 형편없음,0.6666666666666666,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.25,0.17763157894736842
train-s270,이 사고로 윤손하는 오른쪽 다리 골절 부상을 입었고 다리의 뼈를 바로잡는 수술을 한 후 병원에서 휴식중이다.,0.47058823529411764,0.29411764705882354,0.125,0.23529411764705882,0.058823529411764705,0.0,0.17647058823529413,0.058823529411764705,0.0,0.9142857142857143,0.7071428571428571,0.7428571428571428,0.7142857142857142
train-s2702,등갈비 뿐만 아니라 김치찌개가 일품입니다!,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444445,0.40404040404040403,,
train-s2703,사정이 이렇다 보니 지역경제 성장이 지역민의 소비증가로 이어지지 못하고 있다.,0.8181818181818182,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285713,0.39682539682539675,0.3333333333333333,0.2692307692307692
train-s2704,"트랜스젠더를 직접 만나기도 했고, 책과 다큐멘터리를 보면서 공부도 했어요.",0.45454545454545453,0.45454545454545453,0.0,0.09090909090909091,0.0,0.4615384615384615,0.0,0.0,0.4,0.6,0.55,0.47619047619047616,0.40476190476190477
train-s2705,사우나 땀도 너무 잘 흘러서 좋으네요,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.888888888888889,0.3333333333333333,0.16666666666666666,0.5714285714285715,0.5,0.25,0.5,0.31666666666666665
train-s2707,미네소타는 낡은 메트로돔을 떠나 새로 개장한 옥외구장 타겟필드로 이전한다.,0.6,0.5,0.5222222222222223,0.2,0.0,0.0,0.0,0.0,0.0,0.7368421052631577,0.7368421052631577,0.7,0.6131578947368421
train-s2708,"굽네치킨은 단점은, 주문 받자마자 오븐에 넣어서 시간이 3~40분 걸린다는 점이지만, 어디서 시켜도 항상 맛있죠.",0.8235294117647058,0.4117647058823529,0.3333333333333333,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.5625000000000001,0.47932773109243704,0.4444444444444444,0.3279504724666015
train-s2710,"WHO 관계자는 24일 ""과거에 치명적이었던 질병들에 대한 경각심이 약해지고 백신 접종률이 낮아지자 거의 소멸 단계에 있던 질병의 감염률이 다시 증가하는 추세를 보이고 있다""며 ""해당 질병을 담당하는 WHO의 각 부서들이 예의 주시하고 있다""고 말했다.",0.45,0.3,0.3425121244670117,0.18421052631578946,0.07894736842105263,0.37193394273364927,0.0,0.0,0.0,0.9411764705882353,0.9206906643254317,0.9411764705882353,0.7974831723734271
train-s2714,그는 아마포 포피 콘돔을 실험해보니 매독 방지 효과가 입증되었다고 주장했다.,0.18181818181818182,0.09090909090909091,0.8333333333333333,0.1,0.0,0.611764705882353,0.0,0.0,0.0,1.0,1.0,0.8181818181818182,0.8181818181818182
train-s2715,여기 안 지 10년 넘었는데 맛도 변화 없고 참 좋네요,0.4,0.2,0.0,0.4,0.2,0.6857142857142857,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.06666666666666668
train-s2719,필요하시다면 방문수리 및 방문설치가 가능합니다.,0.8333333333333334,0.5,1.0,0.16666666666666666,0.16666666666666666,0.5,0.0,0.0,0.0,0.6666666666666666,0.606060606060606,0.7272727272727272,0.5944055944055944
train-s272,지금 막히는데 맥도날드까지 얼마큼 걸리나요?,1.0,0.5,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.5454545454545454,0.5227272727272727,0.4444444444444445,0.4097222222222222
train-s2723,중국 폭력조직과 짜고 20만 명 투약 분량의 히로뽕을 밀수해 유통시킨 국내 14개 폭력조직원들이 검찰에 대거 적발됐다.,0.35294117647058826,0.29411764705882354,0.7749999999999999,0.11764705882352941,0.0,0.641025641025641,0.0,0.0,0.0,0.8484848484848485,0.8360071301247771,0.625,0.5945512820512822
train-s2725,드레스 전체가 꽃 레이스로 장식되어 발랄하고 화려해 보인다.,0.5555555555555556,0.3333333333333333,0.28571428571428575,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.7368421052631577,0.5526315789473684,0.5555555555555556,0.46296296296296297
train-s2727,옥수수 다 맛있었는데 치킨무랑 피클 좀 더 푸짐했으면 좋겠어요 ㅜ,0.3,0.2,0.0,0.0,0.0,0.37499999999999994,0.0,0.0,0.0,0.6363636363636365,0.6060606060606061,0.380952380952381,0.3338352468787251
train-s2743,이제 오늘 내일 죽는 날을 기다리는데 또 꽃이 왔습니다.,0.9,0.6,0.8333333333333333,0.4,0.3,0.0,0.0,0.0,0.0,0.631578947368421,0.5380116959064327,0.6,0.41764705882352937
train-s2748,"1973년 경향신문 신춘문예에 시가 당선되어 등단하여, 1994년 동아일보 신춘문예에 소설이 당선되었고, 1991년 제5회 〈소월시문학상 〉, 2003년 제2회 〈고정희상〉을 수상하였다.",0.4782608695652174,0.13043478260869565,1.0,0.2222222222222222,0.05555555555555555,0.8611111111111112,0.19047619047619047,0.0,0.8615384615384616,0.8947368421052632,0.7239856397751135,0.8108108108108109,0.644855381697487
train-s2749,특히 박 사장은 현장방문을 통해 고객을 처음 대하는 다양한 현장의 의견을 우선적으로 청취해 실제 현장에서 느끼는 바램과 문제점들을 두루 살펴볼 계획이다.,0.7272727272727273,0.45454545454545453,0.35384615384615387,0.23529411764705882,0.17647058823529413,0.5089285714285714,0.0,0.0,0.0,0.8571428571428572,0.8454703832752614,0.85,0.7849944629014396
train-s275,"이에 대해 조석 이사장은 ""제주 농공단지 클러스터에 실질적인 효과가 있도록 관련 예산과 인력 지원에 대해 적극 검토하겠다""고 답변했다.",0.5,0.2727272727272727,0.6190476190476191,0.045454545454545456,0.0,0.29375,0.0,0.0,0.0,1.0,0.8801353874883286,0.787878787878788,0.7047894915541975
train-s2753,집 근처라 구지 배달을 안하고 직접 사 와도 될 만큼 만족합니다,0.36363636363636365,0.36363636363636365,0.6666666666666667,0.18181818181818182,0.0,0.26666666666666666,0.0,0.0,0.0,0.6428571428571429,0.5452880452880452,0.6153846153846153,0.4725853856288638
train-s2754,여기 2층이라서 잘 안보여서 그렇지 너무 괜찮아요.,0.625,0.375,0.6190476190476191,0.0,0.0,0.8545454545454545,0.0,0.0,0.0,0.4,0.37598039215686274,0.375,0.20125272331154687
train-s2758,"네덜란드 경찰은 여권 심사 과정에서 아갈리가 두 개의 여권을 가진 것을 발견했는데 하나는 인적 사항을 적는 면이 수정돼 있었고, 다른 하나는 키프로스에서 발급된 비자가 필요조건을 충족시키지 못한 것으로 알려졌다.",0.6451612903225806,0.2903225806451613,0.3318840579710145,0.26666666666666666,0.1,0.23573968705547652,0.0,0.0,0.0,0.9285714285714286,0.7378066378066378,0.7666666666666666,0.6410430839002267
train-s2762,"공공주택건설본부는 보금자리주택의 원활한 건설과 보급을 위해 설립된 대한민국 국토해양부 소속기관으로 공공주택건설본부장은 고위공무원 가급(1급상당)의 국토해양부 주택토지실장이 겸임하며, 공공주택건설추진단장은 고위공무원 나급(2~3급 상당)으로 보한다.",0.2222222222222222,0.1111111111111111,0.7878787878787878,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.8717948717948718,0.8205128205128205,0.7,0.632051282051282
train-s2764,종류별로 먹어봤는데 양도 푸짐하고 맛도 짱이에요,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.4615384615384615,0.44505494505494503,0.28571428571428575,0.2761904761904762
train-s2765,회는 맛있는데 마지막 매운탕에 꽃게를 넣어 게탕이 되버렸네요,0.75,0.375,0.4,0.0,0.0,0.25,0.375,0.375,0.0,0.631578947368421,0.519298245614035,0.5263157894736842,0.4341687552213868
train-s2773,"그러나 정종과 단종 모두 묘호를 추증 받지 못해, 정종은 공정대왕(恭靖大王 ), 단종은 노산군(魯山君)으로 불렸다.",0.38095238095238093,0.19047619047619047,0.0,0.13043478260869565,0.043478260869565216,0.2222222222222222,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.6923076923076923,0.6054131054131054
train-s2779,제가 여러 번 가봤는데 처음 빼고는 질리더라고요...,1.0,0.625,1.0,0.5,0.25,0.5,0.0,0.0,0.0,0.6250000000000001,0.5268518518518519,0.39999999999999997,0.30740740740740735
train-s278,결국 시황제는 불로 불사를 꿈꾸다가 마침내는 자신의 생명까지 줄어든 비참한 결과를 낳게 된 것이다.,0.6666666666666666,0.2,0.5,0.2,0.0,0.375,0.0,0.0,0.0,0.7692307692307692,0.7179487179487178,0.5833333333333334,0.5416666666666667
train-s2780,가격은 저렴하지만 맛은 메이커보다 더 맛있음,1.0,0.3333333333333333,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.6153846153846153,0.4895104895104895,0.4615384615384615,0.4615384615384615
train-s2782,사장님께서 정말 친절하셔서 다녀오면 왠지 모르게 기분이 좋아지는 곳입니다.,0.6,0.5,0.7309523809523809,0.2,0.0,0.6333333333333333,0.0,0.0,0.0,0.7000000000000001,0.6745614035087719,0.75,0.47423245614035087
train-s2788,"노선은 확정되었으며, 2020년 주변에 착공할 예정이나 지연될 가능성도 있다.",0.45454545454545453,0.18181818181818182,0.6153846153846153,0.1,0.0,0.25,0.0,0.0,0.0,0.5263157894736842,0.513157894736842,0.6666666666666666,0.543859649122807
train-s2789,21일 국민투표 결과에 따라 논의의 향방이 180도 달라질 수 있다.,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.6,0.5857142857142856,0.8421052631578948,0.7894736842105263
train-s2795,"이번 외국인 근로자 신청접수는 정부가 외국인력 도입규모를 지난해(3만4,000명) 수준으로 확대 방침을 세운 이후 1만명을 추가 도입하기로 결정함에 따라 마련된 것이다.",0.08695652173913043,0.0,0.913151364764268,0.125,0.0,0.43040293040293043,0.0,0.0,0.0,0.7804878048780488,0.7584204413472707,0.5714285714285714,0.5396825396825397
train-s2803,"사단은 재편한 제23연대와 독립 제1대대로써 북한군 제5사단의 중압을 배제하고 있었는데, 7월 10일에 사단장이 경질됨에 따라, 방어개념을 일신하고, 영해-영덕문에서 종심 깊은 지연전을 단행키로 하였다.",0.6666666666666666,0.3333333333333333,0.23333333333333334,0.18518518518518517,0.037037037037037035,0.21428571428571427,0.0,0.0,0.0,0.5777777777777778,0.5069495026941836,0.723404255319149,0.6952410319662864
train-s2806,"정부가 로또 아파트를 없애려는 것은 서울 강남권에서 공급된 보금자리주택이 주변 시세의 절반 이하에 공급돼 극소수 당첨자에게 과도한 혜택을 부여하고, 보금자리주택 대기 수요를 양산해 주택시장을 왜곡시킨다는 지적에 따른 것이다.",0.3,0.2,0.4652272727272727,0.23333333333333334,0.0,0.3927536231884058,0.10526315789473684,0.0,0.0,0.912280701754386,0.8583959899749374,0.6315789473684211,0.5760233918128654
train-s2811,"브라질에 이어 이탈리아(2조550억달러 ), 러시아(1조6천780억달러 ),  캐나다(1조6천330억달러)가 8~10위를 차지할 것으로 예상됐다.",0.2,0.05,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.5714285714285713,0.41614906832298126,0.5263157894736842,0.3569078947368421
train-s2813,중앙산지관리위원회는 산지의 합리적인 보전과 이용에 관한 사항을 심의하기 위하여 설치된 대한민국 산림청 소속의 자문위원회이다.,0.8,0.3333333333333333,0.923076923076923,0.13333333333333333,0.0,0.6787324041328618,0.42857142857142855,0.14285714285714285,0.8225867269984918,0.888888888888889,0.8015873015873016,0.6923076923076924,0.6318681318681318
train-s2816,"완치는 안되고, 물리치료 계속하면 뼈가 자라는 속도만 늦출 수 있다고 함.",0.5384615384615384,0.23076923076923078,0.48888888888888893,0.6153846153846154,0.3076923076923077,0.651126651126651,0.46153846153846156,0.0,0.3416666666666666,0.6666666666666666,0.606060606060606,0.7272727272727273,0.6036363636363636
train-s2817,현재까지 바이오시밀러와 관련해 임상단계에 들어간 국내기업은 셀트리온 LG생명과학 한화케미칼 등 3개사다.,0.25,0.08333333333333333,0.28571428571428575,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,0.7391304347826086,0.6666666666666666,0.5507246376811594
train-s282,"소이현의 매력이 담겨 있는 이번 스타화보는 SK텔레콤(**8253+Nate 혹은 통화키)을 시작으로, KT, LG유플러스 모바일 서비스를 통해 만나 볼 수 있다.",0.2916666666666667,0.041666666666666664,0.285,0.23333333333333334,0.1,0.05802469135802469,0.0,0.0,0.0,0.8888888888888888,0.7103313840155945,0.7428571428571428,0.6240896358543417
train-s2821,전문가의 의견이 비전문가 각 개인보다는 정답에 더 가까운 경우가 존재하지만 집단의 결과를 조합한 예측보다는 항상 정확도가 떨어진다는 점이었다.,0.8421052631578947,0.47368421052631576,0.8722222222222222,0.2631578947368421,0.10526315789473684,0.0,0.0,0.0,0.0,0.8421052631578948,0.7183499288762447,0.6857142857142857,0.5270676691729324
train-s2822,증명사진을 찍는데 작은 사진을 끼워팔기식으로 강매하더군요.,0.8571428571428571,0.5714285714285714,0.0,0.8333333333333334,0.6666666666666666,1.0,0.8333333333333334,0.6666666666666666,1.0,0.7142857142857143,0.6238095238095238,0.7142857142857143,0.48214285714285715
train-s2829,바삭하고 짭잘한 게 참 맛있는데 시간이 지나니 무 없이 못 먹겠더라구요,1.0,0.5454545454545454,0.5,0.2727272727272727,0.09090909090909091,0.6388888888888888,0.0,0.0,0.0,0.6956521739130435,0.6179183135704874,0.41666666666666663,0.28030303030303033
train-s2832,"주변의 다른 배달 가능한 중화요리집 중에서는 맛에서 가장 괜찮은 집이라고 생각합니다만, 맛이 없을 때는 너무 맛이 없어서 같은 집이 맞나 싶은 생각이 들 정도로 맛에 안정감이 없습니다.",0.6551724137931034,0.41379310344827586,0.37660393979085927,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.8076923076923077,0.7444175732486121,0.7843137254901961,0.5987134712040845
train-s2834,겨울 동안 때때로 기온이 떨어져 밤에 서리가 내리는 경우도 있다.,0.7272727272727273,0.5454545454545454,0.5,0.5454545454545454,0.18181818181818182,1.0,0.0,0.0,0.0,0.8421052631578948,0.784688995215311,0.7,0.5852941176470587
train-s2838,"그러다가 절충 2집 발매 기념 파티 때 DJ Juice가 DJ Son과 같이 공연을 하였는데, 이 파티에서 DJ 짱가와 DJ Juice의 첫 만남이 이루어졌다.",0.52,0.36,0.0,0.08,0.0,0.9032258064516129,0.0,0.0,0.0,0.6111111111111112,0.5758258258258258,0.5789473684210527,0.5672514619883041
train-s2839,"HTTPS는 소켓 통신에서 일반 텍스트를 이용하는 대신에, SSL이나 TLS 프로토콜을 통해 세션 데이터를 암호화한다.",0.5625,0.3125,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6576576576576576,0.7142857142857142,0.6164021164021164
train-s284,기요야스는 다시 동서로 군대를 보내어 미카와 국 통일을 목표로 세력을 넓힌다.,0.8333333333333334,0.5,0.33333333333333337,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.8458498023715415,0.9090909090909091,0.8458498023715415
train-s2840,"그러나 군대의 규칙과 법으로 엄격하게 훈련된 정부군에 비해서, 상대적으로 덜 조직적이고 화력에서 열세였던 시민들은 정부군의 진압에 밀리게 되고, 이것을 본 오스칼과 파리 위병대는 군인으로서의 지혜를 이용하여 시민들이 조직적으로 싸울 수 있게 돕는다.",0.6285714285714286,0.3142857142857143,0.40165390165390163,0.05714285714285714,0.0,0.3972953216374269,0.0,0.0,0.0,0.6875,0.6411858974358975,0.676923076923077,0.5948687277634647
train-s2842,처음에는 맛있더니 재료도 조리도 성의 없더군요,0.6666666666666666,0.0,0.0,0.0,0.0,0.5714285714285715,0.0,0.0,0.0,1.0,0.7857142857142857,0.30769230769230765,0.2649572649572649
train-s2845,"부모와 함께하는 교통안전 특별체험학습'에서는 ▲횡단보도와 철길 건널목 건너기 ▲자전거와 킥보드 타기 ▲버스 승•하차 ▲급브레이크 상황과 안전띠 매기 등 축소 제작된 도로 위에서 자동차 및 자전거를 이용해 어린이가 직접 타고, 운전하며 위험한 상황을 체험해 볼 수 있다.",0.20512820512820512,0.0,0.0625,0.06382978723404255,0.02127659574468085,0.0,0.16216216216216217,0.0,0.14009016376144853,0.8250000000000001,0.820577541011331,0.8611111111111112,0.7035834535834535
train-s2847,용서를 비는 마음으로 이렇게 멀리 달려와 먼저 폐하를 찾아뵈었습니다.,1.0,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6,0.45789473684210524,0.7058823529411764,0.6862745098039216
train-s285,올해 3월 코오롱과 갈등을 풀고 다시 팀 훈련에 복귀하기로 한 지영준은 다시 운동화 끈을 질끈 동여맸다.,0.4117647058823529,0.23529411764705882,0.9736842105263158,0.11764705882352941,0.0,0.9736842105263158,0.3125,0.25,0.8308270676691729,0.6875,0.646780303030303,0.5882352941176471,0.5521821631878558
train-s2851,많이 먹었더니 계란말이 서비스 주시더라구여,0.8,0.4,1.0,0.4,0.4,1.0,0.0,0.0,0.0,0.5454545454545454,0.5454545454545454,0.16666666666666666,0.08333333333333333
train-s2852,오전에 차례 지내고 오후에 극장에서 영화 한편 보면 '팔자'가 꽤 좋은 편.,0.6875,0.4375,0.2222222222222222,0.14285714285714285,0.14285714285714285,0.7692307692307693,0.0,0.0,0.0,0.689655172413793,0.6305418719211823,0.5925925925925926,0.36081242532855434
train-s2858,"음악중심'이 정상 방송됐고 SBS '스타킹 ', KBS 2TV '스타골든벨 ', '천하무적토요일'등은 정상적으로 전파를 타면서 스페셜(재방송) 혹은 대체편성을 걱정했던 시청자들의 우려를 종식시켰다.",0.29411764705882354,0.11764705882352941,0.041666666666666664,0.23333333333333334,0.03333333333333333,0.4619047619047619,0.0,0.0,0.0,0.41025641025641024,0.358974358974359,0.65,0.6070512820512821
train-s286,일본 데일리스포츠는 30일 이같은 오카다 감독의 말을 전하면서 '오카다 감독은 박찬호와 이승엽이 팀내 화학반응을 일으켜 팀을 활성화시킬 것을 기대하고 있다'고 보도했다.,0.48,0.36,0.3333333333333333,0.24,0.04,0.39837655492304447,0.16,0.0,0.0,0.6842105263157896,0.6064485538169748,0.7647058823529411,0.6795518207282912
train-s2860,음식료 기업들은 원가 변동을 제품가격에 반영하는 기업의 '가격전가력'에 따라 수익성이 좌우되는 모습이다.,0.3333333333333333,0.13333333333333333,0.8414291022986675,0.0625,0.0,0.7033138401559454,0.08333333333333333,0.0,0.0,0.7142857142857143,0.4642857142857143,0.5925925925925927,0.5315904139433552
train-s2862,"시프트 레지스터는 직렬 입력, 병렬 출력 (SIPO)와 병렬 입력, 직렬 출력 (PISO) 형태를 포함하여 직렬과 병렬의 입출력 조합을 가지고 있다.",0.42857142857142855,0.32142857142857145,1.0,0.10714285714285714,0.0,0.1,0.0,0.0,0.0,0.8823529411764706,0.7224264705882353,0.6486486486486486,0.5675675675675675
train-s2865,고기는 맛있는데 사람이 많다 보니 정신이 없어 분주한 느낌.,0.6,0.4,0.0,0.2,0.2,0.4148148148148148,0.0,0.0,0.0,0.823529411764706,0.5490196078431373,0.5555555555555556,0.33333333333333337
train-s2872,"코러스에서 자신의 역할로, 또는 그 거꾸로 역할전환이 이뤄지기 직전에는 보통 모든 코러스 구성원들이 서로 섞이며 원형 무대를 빠른 속도로 뛰는 등 관객의 주의를 광역으로 분산시키는 단체적인 몸짓이 있다.",0.5,0.23333333333333334,0.1610305958132045,0.1,0.0,0.5182863113897597,0.19230769230769232,0.0,0.0,0.8928571428571429,0.700974025974026,0.8070175438596492,0.6892230576441103
train-s2877,만 오천 원짜리 시켜서 반도 못 먹고 그냥 나왔습니다.,1.0,0.7,0.0,0.5555555555555556,0.4444444444444444,0.7272727272727273,0.0,0.0,0.0,0.7368421052631577,0.7368421052631577,0.5,0.5
train-s2878,6시30분 회의가 시작되자마자 격론이 벌어졌다.,0.8333333333333334,0.5,1.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.5641025641025641,0.6,0.4818181818181818
train-s2880,실패를 반복하지 않기 위해 최선을 다하겠다.,1.0,0.5714285714285714,1.0,0.7142857142857143,0.5714285714285714,1.0,0.0,0.0,0.0,0.5454545454545454,0.5227272727272727,0.5454545454545454,0.5454545454545454
train-s2881,포장이나 피자 위생에 신경 쫌 써주셨음 좋겠어요,0.5714285714285714,0.2857142857142857,1.0,0.2857142857142857,0.0,0.8,0.14285714285714285,0.14285714285714285,1.0,0.5333333333333333,0.4095238095238095,0.16666666666666669,0.15476190476190477
train-s2882,원룸 따로 안 얻어도 되고 밑에 층 내려가면 밥빠도 있어요,0.3,0.1,0.0,0.6,0.3,0.4444444444444444,0.0,0.0,0.0,0.7,0.5078947368421052,0.1904761904761905,0.18219461697722567
train-s2883,"차량 연비도 잘 나오고 가격도 적정히 좋고, 친절해서 좋습니다",0.8,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.4764705882352941,0.6666666666666665,0.392156862745098
train-s2884,국립대 법인화를 두고 찬반논란이 있는 경북대의 경우 법인화가 될 경우 총장직선제가 유지될 지 여부도 미지수이기 때문이다.,0.5294117647058824,0.23529411764705882,0.0,0.17647058823529413,0.058823529411764705,0.5299145299145299,0.25,0.1875,0.5427350427350427,0.6666666666666666,0.5522185143987146,0.26666666666666666,0.21792114695340503
train-s2886,안산 오면 자주 들르는 식당 중에 하난데요,0.5714285714285714,0.2857142857142857,0.8333333333333333,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.375,0.3208333333333333,0.5333333333333333,0.4666666666666667
train-s2888,정 떨어져서 먹지도 않고 나왓습니다,0.8,0.4,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.38181818181818183,0.6,0.3833333333333333
train-s289,"이후 가이세리크는 북아프리카의 옛 카르타고계 로마인들을 선원으로 부리며 대규모함대을 조직, 사르데냐, 코르시카를 점령했다.",0.5,0.3125,0.2159090909090909,0.1875,0.0625,0.7335526315789475,0.15384615384615385,0.07692307692307693,0.0,0.8148148148148148,0.7642789309455976,0.7999999999999999,0.7776047460140897
train-s2893,이에 반해 <로열 패밀리 이미 기본적인 줄거리가 다 공개되어 있다.,0.8333333333333334,0.5,1.0,0.16666666666666666,0.16666666666666666,0.5,0.0,0.0,0.0,0.5555555555555556,0.5,0.6,0.5631578947368421
train-s2894,"20세기 들어 클래식 외에도 팝이나 영화음악, 재즈 등 여러 장르의 대중적인 레퍼토리를 곡목으로 삼아 팝스 콘서트가 열리게 되었고, 이러한 음악회를 위해 '팝스 오케스트라(Pops Orchestra)'도 활동하고 있다.",0.4117647058823529,0.2647058823529412,0.0888888888888889,0.125,0.125,0.6836102965135223,0.27586206896551724,0.10344827586206896,0.14814814814814817,0.9615384615384616,0.8546153846153847,0.9411764705882353,0.84825311942959
train-s2898,섀플리는 세페이드 변광성의 주기가 20일이나 되는데 주기가 긴 세페이드 변광성을 이용해 계산한 거리는 신빙성이 없다며 반박을 시도했지만 몇 년 만에 다른 은하들의 거리가 안드로메다보다 훨씬 멀리 있다는 것이 계산되고 나서 대논쟁은 해결되었다.,0.6060606060606061,0.24242424242424243,0.30618135277841213,0.42424242424242425,0.30303030303030304,0.5527616938755863,0.0,0.0,0.0,0.711864406779661,0.6599611003056405,0.6779661016949153,0.598156779661017
train-s29,이 공성전은 자크 칼로(Jacques Callot) 등 수많은 화가에 의해 그려졌다.,0.15384615384615385,0.07692307692307693,0.9473684210526316,0.18181818181818182,0.09090909090909091,0.0,0.2857142857142857,0.07142857142857142,0.4,0.3,0.29285714285714287,0.43478260869565216,0.3673913043478261
train-s2900,5월 1일 대한축구협회는 긴급 이사회를 소집한 끝에 김종부의 선수 자격을 소생시켜 축구대표팀 선수의 자격을 복원하기로 결정했다.,0.23529411764705882,0.17647058823529413,0.6,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.7999999999999999,1.0,0.7921146953405018
train-s2910,맛도 양도 가격도 참 착하고 무엇보다 사람이 착해서 좋은 집.,0.8,0.3,0.5576923076923077,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.608695652173913,0.5543478260869565,0.3,0.24523809523809526
train-s2912,고기집이지만 개인적으론 바로 옆 건물의 아웃백보다 분위기 상으론 한 수 위죠,0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.7826086956521738,0.629399585921325,0.6363636363636364,0.49209486166007904
